text,language,category,source
વરસાદના કારણે ખેડૂત સહકારી મંડળીની મીટિંગ આવતા રવિવાર સુધી મુલતવી રાખવામાં આવી છે.,gujarati,not_scam,claude_synthetic
"Congratulations! You are pre-approved for a personal loan of Rs 5,00,000 with 0% processing fee. Apply now: quickloan-app.in",english,loan_scam,claude_synthetic
"Instant loan approved without CIBIL check! Get Rs 50,000 in your account in 10 minutes. Download our app and enter your bank details.",english,loan_scam,claude_synthetic
"Dear customer, your loan application is 90% complete. Pay Rs 1,999 processing fee via UPI to release the amount today.",english,loan_scam,claude_synthetic
"SIDBI approved: Small business loan of Rs 2 lakh available instantly, no documents needed. Reply YES to proceed.",english,loan_scam,claude_synthetic
"Your loan of Rs 3,00,000 has been sanctioned. To disburse, pay GST charges of Rs 3,200 to this UPI ID immediately.",english,loan_scam,claude_synthetic
Gold loan without pledging gold! Get instant cash against your Aadhaar. Call now and share your bank account number.,english,loan_scam,claude_synthetic
"We are a registered NBFC offering loans at 2% interest. Send your Aadhaar, PAN and a selfie to start processing.",english,loan_scam,claude_synthetic
Your EMI relief scheme is approved. Pay a one-time Rs 999 activation fee to reduce your loan interest by 50%.,english,loan_scam,claude_synthetic
"URGENT: Your loan disbursement is on hold due to unpaid insurance premium of Rs 4,500. Pay now to release funds.",english,loan_scam,claude_synthetic
"Get a loan against your PAN card instantly, no income proof required. WhatsApp your PAN and Aadhaar photo now.",english,loan_scam,claude_synthetic
"Farmer loan scheme: Rs 1,00,000 KCC loan approved under govt scheme. Pay Rs 1,200 registration fee to your agent today.",english,loan_scam,claude_synthetic
"Your loan app shows a pending refundable security deposit of Rs 2,500. Transfer now to unlock your approved amount.",english,loan_scam,claude_synthetic
"Congratulations, you qualify for a collateral-free business loan of Rs 10 lakh. Processing agent will call, keep your OTP ready.",english,loan_scam,claude_synthetic
This app offers instant personal loans with same-day disbursal. Just install and grant all permissions to verify eligibility.,english,loan_scam,claude_synthetic
"Your loan EMI has been auto-debited twice by mistake. To claim refund of Rs 3,200, share your account number and OTP.",english,loan_scam,claude_synthetic
"Loan against mutual funds available in 5 minutes, no paperwork. Click the link and login with your net banking credentials.",english,loan_scam,claude_synthetic
"Dear applicant, your gold finance loan of Rs 80,000 requires final KYC. Pay Rs 1,500 verification charge to proceed.",english,loan_scam,claude_synthetic
"We noticed you searched for personal loans. Get pre-approved for Rs 4,00,000 at low interest, just share your salary slip and Aadhaar via WhatsApp.",english,loan_scam,claude_synthetic
"Loan agent here — your file is ready but requires Rs 2,000 legal documentation fee before we can release the amount.",english,loan_scam,claude_synthetic
"Special festive offer: Get instant loan up to Rs 5 lakh with zero documentation. Download app, enable screen sharing for verification.",english,loan_scam,claude_synthetic
"Your informal chit fund payout of Rs 15,000 is ready. Pay Rs 800 as processing charge to your group agent to receive it.",english,loan_scam,claude_synthetic
Your loan account shows an overdue processing charge. Pay immediately to avoid negative CIBIL score impact within 24 hours.,english,loan_scam,claude_synthetic
"Approved: Rs 25,000 salary advance loan, no salary slip needed. Share your bank statement screenshot to complete verification.",english,loan_scam,claude_synthetic
This is your loan officer. Your disbursement failed due to wrong IFSC. Share your correct account number and OTP to resend funds.,english,loan_scam,claude_synthetic
Get instant loan approval by installing this app and giving contact list access — required to assess your loan eligibility.,english,loan_scam,claude_synthetic
"Your business loan under Mudra Yojana is sanctioned for Rs 3,00,000. Pay stamp duty of Rs 2,100 to your local agent to collect the cheque.",english,loan_scam,claude_synthetic
"Dear customer, we could not verify your loan documents. Reply with your Aadhaar OTP to confirm your identity and proceed.",english,loan_scam,claude_synthetic
"Loan settlement offer: Clear your existing loan for 40% less. Pay Rs 5,000 today to freeze this one-time settlement offer.",english,loan_scam,claude_synthetic
Your car loan pre-closure amount is ready to be refunded. Provide your account number and card CVV to process the refund.,english,loan_scam,claude_synthetic
Zero collateral education loan of Rs 8 lakh approved for your child. Pay processing fee to unlock disbursement before admission deadline.,english,loan_scam,claude_synthetic
"बधाई हो! आपको 5,00,000 रुपये का पर्सनल लोन 0% प्रोसेसिंग फीस पर मंजूर हुआ है। अभी अप्लाई करें।",hindi,loan_scam,claude_synthetic
"बिना सिबिल चेक के तुरंत लोन मंजूर! 10 मिनट में 50,000 रुपये खाते में। ऐप डाउनलोड करें और बैंक विवरण दें।",hindi,loan_scam,claude_synthetic
"प्रिय ग्राहक, आपका लोन आवेदन 90% पूरा है। आज राशि जारी करने के लिए यूपीआई से 1,999 रुपये प्रोसेसिंग फीस भरें।",hindi,loan_scam,claude_synthetic
"सिडबी स्वीकृत: 2 लाख रुपये का व्यापार लोन तुरंत उपलब्ध, कोई दस्तावेज़ नहीं चाहिए। आगे बढ़ने के लिए YES लिखें।",hindi,loan_scam,claude_synthetic
